'Date, 'Time, 'Latitude, 'Longitude, 'SOG, 'COG, 'TWS, 'TWA, 'TWD, 'Comment, 
18/08/2026, 11:00:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 05.3, 063° Port, 149° M, , 
18/08/2026, 11:01:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 05.9, 048° Stbd, 139° M, , 
18/08/2026, 11:01:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 06.8, 017° Stbd, 143° M, , 
18/08/2026, 11:02:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 09.4, 005° Port, 144° M, , 
18/08/2026, 11:02:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 06.7, 036° Port, 133° M, , 
18/08/2026, 11:03:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 08.0, 026° Stbd, 144° M, , 
18/08/2026, 11:03:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 08.4, 048° Stbd, 145° M, , 
18/08/2026, 11:04:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 08.8, 054° Port, 132° M, , 
18/08/2026, 11:04:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 06.7, 038° Stbd, 140° M, , 
18/08/2026, 11:05:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 06.3, 070° Port, 149° M, , 
18/08/2026, 11:05:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 07.7, 009° Stbd, 135° M, , 
18/08/2026, 11:06:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 07.2, 031° Stbd, 148° M, , 
18/08/2026, 11:06:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 08.0, 013° Port, 162° M, , 
18/08/2026, 11:07:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 06.3, 000° Stbd, 152° M, , 
18/08/2026, 11:07:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 04.4, 033° Stbd, 146° M, , 
18/08/2026, 11:08:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 08.1, 023° Stbd, 144° M, , 
18/08/2026, 11:08:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 07.7, 040° Stbd, 149° M, , 
18/08/2026, 11:09:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 07.8, 041° Stbd, 148° M, , 
18/08/2026, 11:09:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 09.1, 050° Stbd, 142° M, , 
18/08/2026, 11:10:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 07.8, 039° Port, 149° M, , 
18/08/2026, 11:10:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 07.7, 036° Port, 149° M, , 
18/08/2026, 11:11:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 07.4, 009° Port, 148° M, , 
18/08/2026, 11:11:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 09.3, 026° Stbd, 150° M, , 
18/08/2026, 11:12:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 10.5, 058° Stbd, 138° M, , 
18/08/2026, 11:12:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 08.4, 074° Port, 146° M, , 
18/08/2026, 11:13:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 10.0, 057° Stbd, 138° M, , 
18/08/2026, 11:13:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 09.2, 073° Stbd, 156° M, , 
18/08/2026, 11:14:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 09.5, 038° Port, 144° M, , 
18/08/2026, 11:14:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 09.3, 060° Port, 150° M, , 
18/08/2026, 11:15:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 08.7, 029° Port, 153° M, , 
18/08/2026, 11:15:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 10.7, 028° Stbd, 157° M, , 
18/08/2026, 11:15:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 08.9, 034° Stbd, 157° M, , 
18/08/2026, 11:16:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 09.9, 038° Port, 149° M, , 
18/08/2026, 11:16:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 10.5, 035° Port, 160° M, , 
18/08/2026, 11:17:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 08.4, 030° Stbd, 157° M, , 
18/08/2026, 11:17:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 11.4, 019° Port, 148° M, , 
18/08/2026, 11:18:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 09.6, 038° Stbd, 157° M, , 
18/08/2026, 11:18:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 12.7, 018° Port, 161° M, , 
18/08/2026, 11:19:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 09.7, 032° Port, 154° M, , 
18/08/2026, 11:19:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 10.5, 032° Port, 159° M, , 
18/08/2026, 11:20:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 10.3, 060° Port, 169° M, , 
18/08/2026, 11:20:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 10.6, 048° Stbd, 160° M, , 
18/08/2026, 11:21:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 11.0, 048° Port, 169° M, , 
18/08/2026, 11:21:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 10.6, 050° Port, 152° M, , 
18/08/2026, 11:22:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 13.7, 053° Stbd, 148° M, , 
18/08/2026, 11:22:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 11.5, 058° Port, 158° M, , 
18/08/2026, 11:23:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 12.2, 023° Stbd, 151° M, , 
18/08/2026, 11:23:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 12.7, 039° Stbd, 161° M, , 
18/08/2026, 11:24:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 10.1, 072° Port, 154° M, , 
18/08/2026, 11:24:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 11.4, 046° Stbd, 150° M, , 
18/08/2026, 11:25:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 11.1, 024° Port, 139° M, , 
18/08/2026, 11:25:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 12.3, 043° Stbd, 151° M, , 
18/08/2026, 11:26:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 14.0, 005° Port, 150° M, , 
18/08/2026, 11:26:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 10.9, 058° Port, 143° M, , 
18/08/2026, 11:27:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 13.4, 016° Port, 165° M, , 
18/08/2026, 11:27:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 11.2, 051° Port, 146° M, , 
18/08/2026, 11:28:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 12.3, 047° Port, 162° M, , 
18/08/2026, 11:28:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 13.8, 033° Stbd, 158° M, , 
18/08/2026, 11:29:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 12.7, 038° Port, 163° M, , 
18/08/2026, 11:29:45 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 14.3, 025° Port, 154° M, , 
18/08/2026, 11:30:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 14.5, 036° Port, 161° M, , 
18/08/2026, 11:30:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 14.3, 053° Port, 163° M, , 
18/08/2026, 11:31:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 14.1, 037° Stbd, 156° M, , 
18/08/2026, 11:31:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 14.7, 043° Port, 157° M, , 
18/08/2026, 11:32:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 12.2, 037° Stbd, 161° M, , 
18/08/2026, 11:32:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 12.8, 050° Stbd, 154° M, , 
18/08/2026, 11:33:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 13.8, 067° Port, 162° M, , 
18/08/2026, 11:33:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 12.6, 017° Port, 163° M, , 
18/08/2026, 11:34:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 15.0, 019° Stbd, 148° M, , 
18/08/2026, 11:34:31 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 15.1, 051° Stbd, 161° M, , 
18/08/2026, 11:35:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 14.3, 048° Port, 159° M, , 
18/08/2026, 11:35:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 13.2, 019° Stbd, 164° M, , 
18/08/2026, 11:36:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 14.7, 034° Stbd, 166° M, , 
18/08/2026, 11:36:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 13.7, 075° Port, 143° M, , 
18/08/2026, 11:37:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 14.0, 036° Port, 158° M, , 
18/08/2026, 11:37:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 14.3, 030° Stbd, 162° M, , 
18/08/2026, 11:38:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 16.0, 020° Port, 141° M, , 
18/08/2026, 11:38:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 15.8, 037° Stbd, 154° M, , 
18/08/2026, 11:39:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 16.6, 022° Port, 157° M, , 
18/08/2026, 11:39:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 13.9, 031° Port, 171° M, , 
18/08/2026, 11:39:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 13.9, 028° Stbd, 177° M, , 
18/08/2026, 11:40:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 14.5, 042° Stbd, 169° M, , 
18/08/2026, 11:41:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 14.9, 035° Port, 146° M, , 
18/08/2026, 11:41:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 14.4, 058° Port, 150° M, , 
18/08/2026, 11:42:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 14.4, 035° Stbd, 168° M, , 
18/08/2026, 11:42:28 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 14.1, 022° Stbd, 175° M, , 
18/08/2026, 11:43:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 16.4, 031° Port, 157° M, , 
18/08/2026, 11:43:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 12.9, 022° Port, 160° M, , 
18/08/2026, 11:44:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 14.0, 037° Stbd, 162° M, , 
18/08/2026, 11:44:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 16.2, 034° Port, 163° M, , 
18/08/2026, 11:45:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 12.4, 003° Stbd, 163° M, , 
18/08/2026, 11:45:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 13.4, 018° Stbd, 159° M, , 
18/08/2026, 11:45:51 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 13.3, 026° Stbd, 183° M, , 
18/08/2026, 11:46:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 12.4, 044° Stbd, 164° M, , 
18/08/2026, 11:46:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 12.6, 026° Port, 156° M, , 
18/08/2026, 11:47:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 14.2, 008° Stbd, 152° M, , 
18/08/2026, 11:47:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 13.3, 050° Stbd, 145° M, , 
18/08/2026, 11:48:22 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 15.7, 058° Stbd, 167° M, , 
18/08/2026, 11:48:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 14.1, 036° Port, 162° M, , 
18/08/2026, 11:49:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 14.1, 025° Stbd, 162° M, , 
18/08/2026, 11:49:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 15.2, 024° Port, 169° M, , 
18/08/2026, 11:50:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 14.0, 021° Stbd, 156° M, , 
18/08/2026, 11:50:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 14.1, 058° Stbd, 151° M, , 
18/08/2026, 11:51:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 11.2, 050° Stbd, 165° M, , 
18/08/2026, 11:51:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 16.4, 025° Port, 164° M, , 
18/08/2026, 11:52:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 14.6, 006° Stbd, 161° M, , 
18/08/2026, 11:52:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 13.5, 027° Port, 153° M, , 
18/08/2026, 11:53:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 14.3, 040° Port, 168° M, , 
18/08/2026, 11:53:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 15.5, 035° Stbd, 166° M, , 
18/08/2026, 11:54:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 13.8, 023° Stbd, 170° M, , 
18/08/2026, 11:54:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 14.8, 071° Stbd, 153° M, , 
18/08/2026, 11:55:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 15.3, 030° Port, 180° M, , 
18/08/2026, 11:55:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 13.5, 029° Stbd, 158° M, , 
18/08/2026, 11:56:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 13.0, 020° Port, 166° M, , 
18/08/2026, 11:56:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 11.5, 030° Stbd, 161° M, , 
18/08/2026, 11:57:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 15.7, 043° Stbd, 168° M, , 
18/08/2026, 11:57:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 13.1, 035° Port, 146° M, , 
18/08/2026, 11:58:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 13.2, 061° Port, 166° M, , 
18/08/2026, 11:58:35 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 11.9, 046° Port, 167° M, , 
18/08/2026, 11:59:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 14.7, 028° Port, 164° M, , 
18/08/2026, 11:59:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 13.0, 050° Stbd, 171° M, , 
18/08/2026, 12:00:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 13.7, 032° Port, 168° M, , 
18/08/2026, 12:00:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 14.8, 036° Stbd, 169° M, , 
18/08/2026, 12:01:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 14.6, 027° Stbd, 164° M, , 
18/08/2026, 12:01:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 14.1, 066° Stbd, 178° M, , 
18/08/2026, 12:02:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 12.7, 044° Stbd, 166° M, , 
18/08/2026, 12:02:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 12.7, 036° Port, 177° M, , 
18/08/2026, 12:02:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 12.7, 043° Stbd, 171° M, , 
18/08/2026, 12:03:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 14.7, 030° Port, 177° M, , 
18/08/2026, 12:03:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 15.3, 034° Stbd, 165° M, , 
18/08/2026, 12:04:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 12.4, 019° Stbd, 168° M, , 
18/08/2026, 12:04:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 11.6, 021° Port, 161° M, , 
18/08/2026, 12:05:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 14.9, 036° Port, 171° M, , 
18/08/2026, 12:05:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 15.1, 004° Stbd, 169° M, , 
18/08/2026, 12:06:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 13.9, 066° Port, 183° M, , 
18/08/2026, 12:06:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 11.7, 028° Stbd, 163° M, , 
18/08/2026, 12:07:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 14.0, 025° Port, 175° M, , 
18/08/2026, 12:07:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 14.0, 029° Stbd, 172° M, , 
18/08/2026, 12:08:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 14.2, 007° Port, 177° M, , 
18/08/2026, 12:08:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 13.3, 016° Stbd, 178° M, , 
18/08/2026, 12:09:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 13.1, 010° Port, 181° M, , 
18/08/2026, 12:09:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 10.6, 030° Stbd, 167° M, , 
18/08/2026, 12:09:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 14.8, 059° Port, 164° M, , 
18/08/2026, 12:10:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 13.8, 018° Port, 177° M, , 
18/08/2026, 12:10:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 14.3, 042° Port, 170° M, , 
18/08/2026, 12:11:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 13.2, 007° Port, 178° M, , 
18/08/2026, 12:11:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 13.6, 025° Port, 167° M, , 
18/08/2026, 12:12:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 13.0, 031° Port, 156° M, , 
18/08/2026, 12:12:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 14.0, 032° Stbd, 166° M, , 
18/08/2026, 12:13:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 15.6, 034° Stbd, 192° M, , 
18/08/2026, 12:13:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 13.5, 015° Port, 172° M, , 
18/08/2026, 12:14:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 14.1, 038° Port, 172° M, , 
18/08/2026, 12:14:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 12.7, 011° Port, 154° M, , 
18/08/2026, 12:15:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 13.4, 051° Port, 163° M, , 
18/08/2026, 12:15:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 14.6, 028° Stbd, 169° M, , 
18/08/2026, 12:15:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 16.2, 027° Stbd, 175° M, , 
18/08/2026, 12:16:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 13.9, 033° Port, 163° M, , 
18/08/2026, 12:16:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 13.9, 023° Stbd, 165° M, , 
18/08/2026, 12:17:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 17.3, 004° Stbd, 177° M, , 
18/08/2026, 12:17:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 14.9, 035° Port, 178° M, , 
18/08/2026, 12:18:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 16.8, 007° Port, 168° M, , 
18/08/2026, 12:18:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 15.6, 033° Stbd, 173° M, , 
18/08/2026, 12:18:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 15.7, 032° Port, 167° M, , 
18/08/2026, 12:19:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 15.2, 071° Port, 171° M, , 
18/08/2026, 12:19:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 14.9, 013° Stbd, 175° M, , 
18/08/2026, 12:20:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 13.4, 067° Stbd, 178° M, , 
18/08/2026, 12:20:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 14.7, 051° Port, 168° M, , 
18/08/2026, 12:21:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 14.2, 005° Port, 171° M, , 
18/08/2026, 12:21:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 15.3, 001° Port, 168° M, , 
18/08/2026, 12:22:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 15.9, 038° Stbd, 173° M, , 
18/08/2026, 12:22:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 16.4, 012° Port, 165° M, , 
18/08/2026, 12:23:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 12.8, 046° Stbd, 171° M, , 
18/08/2026, 12:23:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 14.3, 032° Port, 179° M, , 
18/08/2026, 12:24:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 16.6, 046° Port, 171° M, , 
18/08/2026, 12:24:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 17.2, 019° Stbd, 179° M, , 
18/08/2026, 12:25:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 15.2, 041° Stbd, 172° M, , 
18/08/2026, 12:25:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 14.0, 013° Port, 180° M, , 
18/08/2026, 12:26:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 17.1, 025° Stbd, 191° M, , 
18/08/2026, 12:26:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 15.8, 056° Port, 176° M, , 
18/08/2026, 12:27:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 16.0, 046° Port, 178° M, , 
18/08/2026, 12:27:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 18.9, 032° Stbd, 178° M, , 
18/08/2026, 12:28:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 18.3, 041° Stbd, 175° M, , 
18/08/2026, 12:28:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 18.3, 057° Stbd, 175° M, , 
18/08/2026, 12:29:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 15.9, 032° Port, 180° M, , 
18/08/2026, 12:29:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 19.5, 024° Stbd, 169° M, , 
18/08/2026, 12:29:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 15.6, 039° Stbd, 178° M, , 
18/08/2026, 12:30:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 18.2, 076° Stbd, 179° M, , 
18/08/2026, 12:30:55 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 16.6, 042° Port, 182° M, , 
18/08/2026, 12:31:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 16.5, 029° Port, 174° M, , 
18/08/2026, 12:31:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 17.4, 010° Port, 178° M, , 
18/08/2026, 12:32:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 19.0, 033° Port, 170° M, , 
18/08/2026, 12:32:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 18.1, 049° Port, 176° M, , 
18/08/2026, 12:33:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 20.0, 034° Stbd, 180° M, , 
18/08/2026, 12:33:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 19.6, 026° Port, 170° M, , 
18/08/2026, 12:34:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 18.4, 033° Stbd, 166° M, , 
18/08/2026, 12:34:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 20.1, 066° Stbd, 171° M, , 
18/08/2026, 12:35:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 18.2, 050° Stbd, 180° M, , 
18/08/2026, 12:35:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 20.0, 002° Stbd, 182° M, , 
18/08/2026, 12:36:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 20.1, 033° Port, 180° M, , 
18/08/2026, 12:36:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 20.4, 033° Stbd, 174° M, , 
18/08/2026, 12:37:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 19.2, 038° Port, 176° M, , 
18/08/2026, 12:37:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 19.7, 051° Port, 179° M, , 
18/08/2026, 12:38:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 20.3, 060° Stbd, 182° M, , 
18/08/2026, 12:38:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 19.5, 046° Port, 173° M, , 
